Concatenate,thermo_label,thermo_confidence,color_label,color_confidence,model_time,remarks,count,result,wrong_color,wrong_sun.shade,non_detected,correct,wrong_both,FP,FN,HARD_TO_DETECT,HARD_TO_DETERMINE_SHADE,HARD_TO_DETERMINE_COLOR,true_negative
Y3E IMAG0973,Sun,99.99710321,White,97.21250534,10:48:30,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0974,Sun,59.16422009,Blue,99.79483485,10:48:32,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0974,Sun,99.99805689,White,97.92511463,10:48:32,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0975,Sun,89.83843327,Blue,99.97279048,10:49:10,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0976,Shade,52.09073424,Blue,99.9589622,10:49:10,,1,XS,0,1,0,0,0,0,0,0,0,0,0
Y3E IMAG0977,Sun,93.1456387,Blue,99.89414811,10:49:10,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0977,Sun,99.15826917,White,99.99880791,10:49:10,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0978,Sun,64.95152116,Blue,99.99467134,10:50:10,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0978,Sun,99.9940753,White,99.99452829,10:50:10,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0979,Shade,52.2269249,Blue,99.98018146,10:50:12,,2,XS,0,1,0,0,0,0,0,0,0,0,0
Y3E IMAG0979,Sun,99.99341965,White,99.7267127,10:50:12,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0980,Sun,88.49059343,Blue,99.9785006,10:50:12,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0980,Sun,99.98668432,White,99.99477863,10:50:12,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0981,Shade,71.1258173,White,87.6228869,10:51:30,,2,"XC,XS",1,1,0,0,1,0,0,0,0,0,0
Y3E IMAG0981,Sun,99.99923706,White,99.9866724,10:51:30,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0982,Sun,74.340868,Blue,51.80962682,10:51:30,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0982,Sun,99.99650717,White,99.98156428,10:51:30,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0983,Sun,99.99188185,White,99.98754263,10:51:32,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0983,Shade,90.81227779,White,81.25237226,10:51:32,,2,"XC,XS",1,1,0,0,1,0,0,0,0,0,0
Y3E IMAG0984,Sun,96.48843408,Blue,64.31075931,10:54:00,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0984,Sun,99.99947548,White,99.37419295,10:54:00,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0985,Sun,95.63527703,Blue,90.74742794,10:54:00,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0985,Sun,99.9997735,White,96.99915051,10:54:00,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0986,Sun,99.99850988,White,99.88793731,10:54:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0986,Sun,91.58076048,Blue,87.46097088,10:54:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0987,Shade,86.02790236,Blue,99.2252171,10:55:14,,2,XS,0,1,0,0,0,0,0,0,0,0,0
Y3E IMAG0987,Sun,99.99927282,White,99.94440675,10:55:14,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0988,Shade,93.29966307,Blue,99.96917248,10:55:14,,2,XS,0,1,0,0,0,0,0,0,0,0,0
Y3E IMAG0988,Sun,99.99884367,White,99.89506006,10:55:14,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0989,Shade,87.55625486,Blue,98.77331257,10:55:14,,2,XS,0,1,0,0,0,0,0,0,0,0,0
Y3E IMAG0989,Sun,99.99930859,White,99.8763442,10:55:14,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0990,Sun,99.98297691,Blue,99.99533892,10:57:34,,4,FP,0,0,0,0,0,1,0,0,0,0,0
Y3E IMAG0990,Sun,92.65010357,Blue,83.79948139,10:57:34,,4,FP,0,0,0,0,0,1,0,0,0,0,0
Y3E IMAG0990,Sun,99.97934699,White,79.08933759,10:57:34,,4,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0990,Sun,99.92008805,Blue,99.70918894,10:57:34,,4,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0991,Sun,99.99452829,Blue,99.9748528,10:57:36,,4,FP,0,0,0,0,0,1,0,0,0,0,0
Y3E IMAG0991,Sun,95.23051977,Blue,90.42455554,10:57:36,,4,FP,0,0,0,0,0,1,0,0,0,0,0
Y3E IMAG0991,Sun,99.92002845,Blue,99.81790781,10:57:36,,4,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0991,Sun,99.01379347,White,68.8051343,10:57:36,,4,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0992,Sun,99.97854829,Blue,99.99963045,10:57:36,,4,FP,0,0,0,0,0,1,0,0,0,0,0
Y3E IMAG0992,Sun,89.72734809,Blue,59.54539776,10:57:36,,4,FP,0,0,0,0,0,1,0,0,0,0,0
Y3E IMAG0992,Sun,99.88678694,Blue,99.57979321,10:57:36,,4,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0992,Sun,99.69698787,White,89.0797317,10:57:36,,4,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0993,Sun,94.4124341,White,99.76335764,10:58:30,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0994,Sun,99.30921793,White,89.3768847,10:58:30,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0995,Sun,89.85254169,White,97.42904902,10:58:32,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0996,Sun,99.99746084,White,96.29304409,10:59:20,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0997,Sun,99.8673439,White,91.11804366,10:59:20,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0998,Sun,99.93984699,White,97.80938029,10:59:22,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3E IMAG0999,Sun,99.71699119,White,99.99299049,10:59:56,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0718,Shade,93.74905229,White,99.99421835,8:27:32,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0719,Shade,95.77067494,White,99.99439716,8:27:32,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0720,Shade,91.11617804,White,99.93102551,8:27:34,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0721,Shade,99.71801043,White,98.11310768,8:28:08,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0722,Shade,99.7402966,White,99.82711077,8:28:10,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0723,Shade,98.931247,White,96.86365128,8:28:10,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0724,Shade,99.85849857,Blue,99.99315739,8:30:40,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0725,Shade,99.90366697,Blue,99.99728203,8:30:40,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0726,Shade,99.87713695,Blue,99.99144077,8:30:42,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0727,Shade,99.94788766,White,99.99777079,8:59:30,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0728,Shade,99.88744855,White,99.97094274,8:59:30,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0729,Shade,99.88362193,White,99.78637099,8:59:30,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0730,Shade,99.59833622,White,99.86085296,9:00:08,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0731,Shade,99.93445277,White,99.87296462,9:00:08,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0732,Shade,99.96373653,White,99.63513613,9:00:10,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0733,Shade,99.56045151,White,99.99934435,9:14:38,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0734,Shade,99.21649694,White,99.99828339,9:14:38,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0735,Shade,99.33115244,White,99.99828339,9:14:40,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0736,Sun,99.99753237,Blue,95.5947578,9:15:14,,2,FP,0,0,0,0,0,1,0,0,0,0,0
Y3S IMAG0736,Shade,99.79300499,White,99.98830557,9:15:14,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0737,Shade,99.86578226,White,99.99765158,9:15:16,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0738,Sun,99.98768568,negative,58.60098004,9:15:16,,2,FP,0,0,0,0,0,1,0,0,0,0,0
Y3S IMAG0738,Shade,99.85363483,White,99.99756813,9:15:16,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0739,Shade,99.8658061,Blue,97.65338302,9:30:12,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0740,Shade,99.672997,Blue,91.72108769,9:30:12,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0741,Shade,99.59486723,Blue,99.99530315,9:30:12,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0742,Shade,99.73202348,White,99.96421337,9:31:00,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0742,Sun,99.99732971,negative,99.51876402,9:31:00,,2,XC,1,0,0,0,0,0,0,0,0,0,0
Y3S IMAG0743,Shade,99.77825284,White,97.66551256,9:31:00,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0743,Sun,99.99479055,negative,98.88231754,9:31:00,,2,XC,1,0,0,0,0,0,0,0,0,0,0
Y3S IMAG0744,Sun,99.99871254,negative,93.77083778,9:31:02,,2,XC,1,0,0,0,0,0,0,0,0,0,0
Y3S IMAG0744,Shade,99.95014668,White,99.86810088,9:31:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0745,Sun,99.99500513,negative,99.73330498,9:32:02,,2,XC,1,0,0,0,0,0,0,0,0,0,0
Y3S IMAG0745,Shade,99.64157343,White,99.66719151,9:32:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0746,Sun,99.99678135,negative,99.7898221,9:32:02,,2,XC,1,0,0,0,0,0,0,0,0,0,0
Y3S IMAG0746,Shade,99.93745685,White,98.31593037,9:32:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0747,Sun,99.99793768,negative,99.79618788,9:32:02,,2,XC,1,0,0,0,0,0,0,0,0,0,0
Y3S IMAG0747,Shade,99.75300431,White,89.78765011,9:32:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0748,Shade,99.86126423,White,99.99839067,9:41:26,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0749,Shade,99.96397495,White,99.99116659,9:41:26,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0750,Shade,99.95242357,White,99.98277426,9:41:28,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0754,Shade,99.86476302,White,99.98422861,9:43:10,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0755,Shade,99.83838797,White,99.99459982,9:43:10,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0756,Shade,99.96757507,White,99.94663596,9:43:10,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0757,Sun,99.83246922,Blue,98.46051931,10:05:18,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0757,Shade,99.97318387,White,99.99244213,10:05:18,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0758,Sun,99.78756905,Blue,97.16899395,10:05:18,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0758,Shade,99.99264479,White,99.93258715,10:05:18,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0759,Sun,99.92250204,Blue,98.59281778,10:05:20,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0759,Shade,99.98962879,White,98.86459112,10:05:20,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0760,Shade,99.99781847,White,99.81484413,10:08:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0760,Sun,99.99805689,Blue,85.5864346,10:08:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0761,Shade,99.99650717,White,99.64189529,10:08:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0761,Sun,99.99848604,Blue,96.58898115,10:08:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0762,Shade,99.99911785,White,99.77988601,10:08:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0762,Sun,99.99843836,Blue,99.31929708,10:08:02,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0763,Shade,99.49218631,White,99.47854877,10:08:38,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0763,Sun,99.9980092,Blue,77.61563659,10:08:38,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0764,Shade,99.45498109,White,99.35046434,10:08:38,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0764,Sun,99.9987483,Blue,78.70714664,10:08:38,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0765,Shade,99.80815649,White,99.94402528,10:08:40,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0765,Sun,99.99803305,Blue,75.34303665,10:08:40,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0766,Sun,99.99656677,negative,49.67260957,10:16:34,,1,XC,1,0,0,0,0,0,0,0,0,0,0
Y3S IMAG0767,Sun,99.98916388,White,77.09610462,10:16:34,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0768,Sun,99.98699427,White,91.10846519,10:16:36,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0769,Sun,99.97856021,White,95.62205076,10:17:28,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0770,Sun,99.97238517,White,95.46434879,10:17:30,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0770,Shade,99.99755621,Blue,99.99884367,10:17:30,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0771,Shade,99.9992609,Blue,99.99955893,10:17:30,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0771,Sun,99.96922016,White,98.25940728,10:17:30,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0772,Sun,99.99885559,Blue,99.51995611,10:18:08,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0772,Shade,99.98871088,White,98.09836745,10:18:08,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0773,Sun,99.99886751,Blue,99.38628674,10:18:10,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0773,Shade,99.9943614,White,81.94442987,10:18:10,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0774,Sun,99.99905825,Blue,99.46146607,10:18:10,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0774,Shade,99.99946356,White,97.82825112,10:18:10,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0775,Sun,99.9979496,Blue,99.46799874,10:18:56,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0775,Shade,99.94057417,White,99.89731312,10:18:56,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0776,Shade,99.80547428,White,99.52118397,10:18:56,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0776,Sun,99.99710321,Blue,97.98716903,10:18:56,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0777,Shade,99.383533,White,99.19441938,10:18:56,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0777,Sun,99.99643564,Blue,97.87361026,10:18:56,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0778,Shade,99.98817444,White,64.59677219,10:27:16,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0779,Sun,51.63397193,White,97.90600538,10:27:18,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0780,Sun,92.75963306,White,99.25222993,10:27:18,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0781,Shade,99.60142374,Blue,99.35684204,10:36:08,HARD_TO_DETERMINE_SHADE,2,XS,0,1,0,0,0,0,0,0,1,0,0
Y3S IMAG0781,Sun,98.66765738,White,76.25442147,10:36:08,HARD_TO_DETERMINE_SHADE,2,V,0,0,0,1,0,0,0,0,1,0,0
Y3S IMAG0782,Sun,66.77417159,Blue,78.99848819,10:36:10,HARD_TO_DETERMINE_SHADE,2,V,0,0,0,1,0,0,0,0,1,0,0
Y3S IMAG0782,Sun,99.9446094,White,83.89182687,10:36:10,HARD_TO_DETERMINE_SHADE,2,V,0,0,0,1,0,0,0,0,1,0,0
Y3S IMAG0783,Sun,99.99454021,White,97.87881374,10:36:10,HARD_TO_DETERMINE_SHADE,2,V,0,0,0,1,0,0,0,0,1,0,0
Y3S IMAG0783,Shade,65.58889747,Blue,82.76658654,10:36:10,HARD_TO_DETERMINE_SHADE,2,XS,0,1,0,0,0,0,0,0,1,0,0
Y3S IMAG0784,Shade,99.99812841,Blue,99.27372336,10:38:38,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0784,Sun,99.99763966,White,99.60754514,10:38:38,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0784,Sun,99.98109937,Red,98.00289869,10:38:38,,3,"V,M",0,0,0,1,0,0,1,0,0,0,0
Y3S IMAG0785,Shade,99.98115897,Blue,99.99908209,10:38:38,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0785,Sun,99.99747276,White,99.59413409,10:38:38,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0785,Sun,99.98138547,Red,99.27534461,10:38:38,,3,"V,M",0,0,0,1,0,0,1,0,0,0,0
Y3S IMAG0786,Shade,99.99703169,Blue,99.99401569,10:38:38,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0786,Sun,99.9922514,White,99.0701437,10:38:38,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0786,Sun,99.92169142,Red,89.58385587,10:38:38,,3,"V,M",0,0,0,1,0,0,1,0,0,0,0
Y3S IMAG0787,Shade,99.97716546,White,99.96900558,10:43:40,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0787,Sun,99.99694824,Blue,99.08692837,10:43:40,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0788,Shade,99.97114539,White,99.91125464,10:43:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0788,Sun,99.99650717,Blue,99.21710491,10:43:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0789,Shade,99.99912977,White,99.99082088,10:43:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0789,Sun,99.99809265,Blue,99.51607585,10:43:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0790,Sun,99.99572039,Blue,99.59327579,10:44:16,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0790,Shade,98.53830338,White,97.57305384,10:44:16,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0791,Sun,99.99449253,Blue,98.27136993,10:44:18,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0791,Shade,99.47097301,White,98.33784699,10:44:18,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0792,Sun,99.9961257,Blue,99.26646352,10:44:18,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0792,Shade,99.20353293,White,98.06295037,10:44:18,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0793,Sun,99.97068048,White,97.58711457,10:46:24,,3,FP,0,0,0,0,0,1,0,0,0,0,0
Y3S IMAG0793,Shade,99.96862411,Blue,99.98408556,10:46:24,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0793,Sun,99.96510744,White,99.83339906,10:46:24,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0794,Sun,99.97388721,White,97.83022404,10:46:24,,3,FP,0,0,0,0,0,1,0,0,0,0,0
Y3S IMAG0794,Shade,99.96663332,Blue,99.99703169,10:46:24,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0794,Sun,99.90975857,White,99.91432428,10:46:24,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0795,Sun,99.94831085,White,91.43971205,10:46:26,,3,FP,0,0,0,0,0,1,0,0,0,0,0
Y3S IMAG0795,Shade,99.92777705,Blue,99.99740124,10:46:26,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0795,Sun,99.93866682,White,99.92306232,10:46:26,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0796,Sun,99.6419549,White,71.68225646,10:47:02,,4,FP,0,0,0,0,0,1,0,0,0,0,0
Y3S IMAG0796,Sun,99.97810721,White,93.09988618,10:47:02,,4,FP,0,0,0,0,0,1,0,0,0,0,0
Y3S IMAG0796,Shade,99.99614954,Blue,99.98550415,10:47:02,,4,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0796,Sun,99.98688698,White,99.66425896,10:47:02,,4,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0797,Sun,99.80146885,White,81.96926713,10:47:02,,3,FP,0,0,0,0,0,1,0,0,0,0,0
Y3S IMAG0797,Shade,99.99488592,Blue,99.99110699,10:47:02,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0797,Sun,99.98466969,White,99.7774899,10:47:02,,3,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0798,Sun,99.86228943,White,90.93321562,10:47:04,,4,FP,0,0,0,0,0,1,0,0,0,0,0
Y3S IMAG0798,Sun,99.98704195,White,97.39897847,10:47:04,,4,FP,0,0,0,0,0,1,0,0,0,0,0
Y3S IMAG0798,Shade,99.99650717,Blue,99.98165965,10:47:04,,4,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0798,Sun,99.99181032,White,99.54336286,10:47:04,,4,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0799,Shade,99.98459816,White,99.97785687,10:59:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0799,Sun,99.99880791,White,72.0746994,10:59:42,,2,XC,1,0,0,0,0,0,0,0,0,0,0
Y3S IMAG0800,Shade,99.99133348,White,99.97598529,10:59:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0800,Sun,99.99910593,Blue,52.34622955,10:59:42,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0801,Shade,99.99425411,White,99.97746348,10:59:44,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0801,Sun,99.99860525,White,60.45369506,10:59:44,,2,XC,1,0,0,0,0,0,0,0,0,0,0
Y3S IMAG0802,Shade,99.99921322,White,99.98368025,11:05:18,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0803,Shade,99.99930859,White,99.92285967,11:05:18,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0804,Shade,99.99738932,White,99.71610308,11:05:20,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0805,Shade,99.99374151,White,92.55138636,11:06:04,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0806,Shade,99.65117574,White,98.79565835,11:06:04,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0807,Shade,99.99911785,White,99.61109757,11:06:04,,2,FP,0,0,0,0,0,1,0,0,0,0,0
Y3S IMAG0807,Shade,99.99063015,White,93.80334616,11:06:04,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0808,Shade,99.98117089,Blue,59.34125185,11:30:04,,2,XC,1,0,0,0,0,0,0,0,0,0,0
Y3S IMAG0808,Sun,96.70795798,White,90.06236792,11:30:04,HARD_TO_DETERMINE_SHADE,2,XC,1,0,0,0,0,0,0,0,1,0,0
Y3S IMAG0809,Shade,99.95071888,White,99.85075593,11:30:04,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0809,Sun,97.76809216,White,90.13584852,11:30:04,HARD_TO_DETERMINE_SHADE,2,XC,1,0,0,0,0,0,0,0,1,0,0
Y3S IMAG0810,Shade,99.98999834,White,99.97640252,11:30:06,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0810,Sun,93.49800944,White,77.85235047,11:30:06,HARD_TO_DETERMINE_SHADE,2,XC,1,0,0,0,0,0,0,0,1,0,0
Y3S IMAG0811,Shade,99.99895096,White,99.86825585,11:30:40,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0811,Sun,83.20584893,White,78.58037353,11:30:40,HARD_TO_DETERMINE_SHADE,2,XC,1,0,0,0,0,0,0,0,1,0,0
Y3S IMAG0812,Shade,99.99829531,White,99.87614155,11:30:40,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0812,Sun,99.99080896,Blue,92.75929332,11:30:40,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0813,Shade,99.99878407,White,99.99051094,11:30:42,,1,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0814,Sun,99.99303818,White,92.18161702,11:41:22,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
Y3S IMAG0815,Sun,99.99755621,White,87.10403442,11:41:24,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
Y3S IMAG0816,Sun,99.99358654,White,98.454988,11:41:24,HARD_TO_DETERMINE_COLOR,1,XC,1,0,0,0,0,0,0,0,0,1,0
Y3S IMAG0817,Sun,55.15964627,Blue,99.96504784,11:41:58,HARD_TO_DETERMINE_COLOR,2,"XC,XS",1,1,0,0,1,0,0,0,0,1,0
Y3S IMAG0817,Shade,99.96407032,White,99.96840954,11:41:58,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0818,Sun,99.95957017,Blue,95.47587633,11:42:00,HARD_TO_DETERMINE_SHADE,2,V,0,0,0,1,0,0,0,0,1,0,0
Y3S IMAG0818,Shade,97.81424999,White,99.73657727,11:42:00,,2,V,0,0,0,1,0,0,0,0,0,0,0
Y3S IMAG0819,Sun,99.99727011,Blue,99.99346733,11:42:00,HARD_TO_DETERMINE_SHADE,2,V,0,0,0,1,0,0,0,0,1,0,0
Y3S IMAG0819,Shade,99.99653101,White,99.8847127,11:42:00,,2,V,0,0,0,1,0,0,0,0,0,0,0
